Symbol,CompanyName,Sector,Date,High,Low,Close,Volume,Value_NPR,Trades
NWC,Nepal Welfare Company Limited,Tradings,2024-12-03,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-04,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-05,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-08,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-09,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-10,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-11,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-12,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-16,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-17,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-18,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-19,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-22,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-23,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-24,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-26,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-29,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2024-12-31,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-01,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-02,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-05,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-06,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-07,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-08,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-09,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-12,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-13,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-15,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-16,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-19,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-20,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-21,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-22,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-23,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-26,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-27,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-01-28,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-02-02,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-02-03,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-02-04,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-02-05,95.0,95.0,95.0,0,0.0,0
NWC,Nepal Welfare Company Limited,Tradings,2025-02-06,95.0,95.0,95.0,0,0.0,0
