Symbol,CompanyName,Sector,Date,High,Low,Close,Volume,Value_NPR,Trades
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-11,673.2,620.0,640.0,17640,11303847.6,172
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-12,641.6,626.0,639.7,17307,10955307.0,154
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-16,650.0,612.0,630.0,23988,14896918.7,188
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-17,631.0,607.0,630.9,5394,3347200.0,112
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-18,680.0,609.5,610.0,28430,17661144.6,235
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-19,641.0,613.0,625.0,22928,14263339.9,216
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-20,630.0,607.0,621.44,14952,9221760.5,145
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-23,612.1,576.3,587.52,19420,11490844.9,202
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-24,600.0,577.0,592.07,8308,4901251.4,127
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-25,596.0,563.5,579.84,13898,7989459.1,157
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-26,600.0,570.0,597.64,7390,4357031.0,107
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-27,620.0,574.0,596.73,7286,4309230.2,122
USHEC,Upper solu Electric company Limited,Hydro Power,2025-03-30,623.2,585.0,612.26,15431,9331082.0,210
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-01,623.9,594.0,600.32,7755,4656709.5,133
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-02,613.5,590.0,610.62,8821,5351560.0,133
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-03,614.0,596.0,610.08,14230,8596374.5,140
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-07,619.0,591.5,595.03,2643,1576992.6,69
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-08,597.0,580.1,589.86,3687,2160331.7,96
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-09,600.7,570.0,575.97,21109,12234994.0,184
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-10,589.9,573.0,576.94,4353,2515967.0,72
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-13,570.1,558.0,562.55,8556,4819183.3,147
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-15,575.0,540.0,544.08,57430,31703871.2,371
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-16,563.0,538.0,556.29,25241,13800225.6,202
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-17,574.0,547.1,566.94,10608,6032389.0,143
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-20,567.0,542.0,546.7,13008,7147714.5,131
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-21,557.6,529.0,542.78,14820,8011162.1,152
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-22,550.0,536.0,539.91,27532,14862599.6,134
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-23,549.9,529.2,530.73,8216,4402965.5,93
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-24,541.3,507.0,517.82,48701,25115797.6,233
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-27,535.0,486.0,495.75,36102,18225367.4,272
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-28,514.0,485.0,488.4,19116,9374861.4,167
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-29,489.2,462.6,477.87,25642,12154375.1,170
USHEC,Upper solu Electric company Limited,Hydro Power,2025-04-30,487.0,462.1,476.3,34761,16276259.6,189
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-04,523.9,477.0,523.15,45961,23606530.6,417
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-05,550.0,524.0,548.07,47706,25643856.5,470
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-06,562.9,524.3,538.68,43129,23536611.2,392
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-07,538.0,521.0,533.03,24971,13208307.5,218
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-08,535.0,512.8,520.12,26289,13725719.0,197
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-11,530.5,497.0,499.58,19995,10103945.1,181
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-13,519.0,485.5,489.57,9883,4866258.5,133
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-14,519.0,482.0,493.49,15855,7889699.8,160
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-15,508.0,481.2,484.45,11847,5834253.2,119
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-18,502.9,474.0,475.91,15881,7668687.1,127
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-19,485.0,468.0,471.58,12276,5793939.0,121
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-20,493.6,470.1,489.25,10269,4976797.2,104
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-21,508.0,483.0,485.63,16559,8145455.0,130
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-22,486.0,476.3,478.31,6123,2928626.7,80
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-25,485.0,473.0,475.24,6881,3275086.0,72
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-26,502.0,470.0,471.31,7836,3716114.0,92
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-27,484.6,462.0,468.94,9465,4461435.8,98
USHEC,Upper solu Electric company Limited,Hydro Power,2025-05-28,479.0,460.0,462.6,12111,5614123.6,106
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-02,481.2,446.0,455.23,15217,6928814.7,152
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-03,460.0,436.3,440.34,22967,10142353.3,175
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-04,441.0,428.4,429.08,21585,9329716.6,149
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-05,445.1,421.1,431.98,22057,9565084.5,167
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-08,448.8,422.0,425.34,20155,8599211.0,145
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-09,450.0,420.0,445.9,30914,13476518.6,258
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-10,467.0,445.0,459.6,35135,16180933.9,266
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-11,458.0,436.0,447.92,13746,6158623.4,135
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-12,456.0,440.0,441.81,26321,11805943.8,179
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-15,449.9,431.0,433.98,27245,11922351.1,167
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-16,441.9,434.0,435.14,15560,6805266.0,129
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-17,443.0,431.2,439.21,6167,2694526.5,84
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-18,447.9,430.3,436.81,8018,3517924.4,72
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-19,444.0,430.0,431.11,15049,6528934.8,141
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-22,436.0,422.5,425.32,10893,4644596.3,98
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-23,432.1,421.0,428.89,6023,2564720.0,79
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-24,437.0,421.0,421.21,10873,4620067.9,107
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-25,429.4,422.0,425.22,10316,4372034.0,81
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-26,430.4,410.0,417.78,24843,10404399.3,179
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-29,430.0,416.0,425.32,14199,6037488.8,140
USHEC,Upper solu Electric company Limited,Hydro Power,2025-06-30,432.0,420.5,429.46,7031,3013035.3,103
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-01,435.0,422.1,428.0,10694,4591360.6,108
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-02,462.0,425.2,451.25,45781,20521743.3,310
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-03,459.0,443.0,446.58,20825,9341636.5,199
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-06,455.5,438.0,453.91,27026,12126858.3,187
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-07,458.0,435.0,437.04,12623,5596230.8,126
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-08,446.0,436.2,440.18,15666,6917561.5,114
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-09,452.7,440.0,445.55,21061,9451772.5,145
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-10,454.0,438.0,442.31,13262,5882429.4,161
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-13,448.0,433.2,434.94,28372,12481199.1,207
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-14,444.9,426.3,435.41,20507,8986985.3,150
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-15,467.9,420.6,446.66,55763,24617902.9,381
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-16,470.0,440.1,466.23,48834,22443618.9,360
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-17,499.0,474.9,482.88,44082,21312476.6,376
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-20,493.6,469.0,472.42,54257,26236342.5,424
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-21,494.0,464.1,489.82,60620,29506062.0,455
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-22,521.2,493.0,519.19,71830,36454337.4,620
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-23,545.0,509.1,535.28,64610,34066761.0,487
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-24,564.0,535.0,544.72,78312,42986011.5,489
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-27,580.2,533.0,556.65,117409,63999675.7,657
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-28,560.0,529.0,546.41,52099,28281162.7,423
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-29,547.0,535.8,542.74,32615,17681129.7,267
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-30,542.0,518.0,520.74,50448,26862553.2,320
USHEC,Upper solu Electric company Limited,Hydro Power,2025-07-31,520.0,490.0,495.02,91745,45594749.3,500
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-03,510.0,489.5,490.78,39348,19661347.5,313
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-04,504.0,490.3,500.52,22890,11364264.6,222
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-05,510.0,475.0,476.52,106012,51163016.2,323
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-06,495.0,476.4,480.81,13337,6465727.6,138
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-07,505.0,477.0,499.26,38032,18942316.0,228
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-11,501.2,478.0,480.5,49073,23896083.0,241
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-12,490.0,472.1,478.68,10751,5163864.4,157
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-13,490.0,466.0,467.31,30250,14265314.6,188
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-14,475.0,465.0,465.78,16896,7905234.0,121
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-17,477.0,461.0,464.75,15697,7369183.7,140
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-18,483.4,464.0,477.07,16332,7763955.6,151
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-19,490.0,475.2,485.27,16778,8152136.4,174
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-20,496.0,472.6,473.67,19364,9310863.4,152
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-21,480.0,467.1,469.05,32122,15180157.2,158
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-24,478.0,456.4,457.75,35923,16719616.9,208
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-25,468.0,450.1,464.98,5771,2666797.8,87
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-26,472.0,460.3,462.22,19017,8848301.5,99
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-27,474.9,457.8,472.7,18272,8552574.8,126
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-28,482.0,472.1,476.12,25885,12283504.7,193
USHEC,Upper solu Electric company Limited,Hydro Power,2025-08-31,482.5,462.0,463.97,12277,5778558.4,144
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-01,474.0,460.3,472.15,11290,5257252.6,140
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-02,472.0,465.1,469.42,10085,4736269.7,95
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-03,470.0,461.0,464.99,6691,3116884.2,59
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-04,469.0,461.0,466.7,19115,8857385.2,122
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-07,480.0,460.1,466.72,36560,17197841.9,196
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-08,475.0,463.0,470.78,14307,6692178.1,131
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-18,461.4,453.0,453.0,60,27600.0,2
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-21,489.0,444.0,483.22,39104,18488565.3,219
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-23,494.9,475.0,494.9,22749,11005247.8,187
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-24,504.7,479.3,498.0,37487,18249122.4,226
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-25,495.0,482.0,495.0,17263,8486478.5,98
USHEC,Upper solu Electric company Limited,Hydro Power,2025-09-28,509.9,492.2,499.0,18260,9145122.1,81
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-07,499.9,472.0,472.0,16673,8017087.1,116
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-08,476.0,464.0,465.0,17627,8269265.3,110
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-09,493.0,465.0,469.0,11468,5381379.8,93
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-12,459.7,441.0,441.1,21036,9415503.4,149
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-13,454.0,440.0,449.0,11747,5239466.2,84
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-14,454.0,440.3,445.0,12026,5369806.4,54
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-15,456.0,438.0,438.0,10563,4667634.7,78
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-16,442.0,434.0,434.0,4780,2087110.0,48
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-19,441.6,432.0,436.1,1420,620038.0,25
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-26,447.0,432.1,447.0,6230,2749878.0,56
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-28,465.0,447.0,457.2,5790,2659760.4,48
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-29,470.0,441.0,455.0,21857,9869055.1,118
USHEC,Upper solu Electric company Limited,Hydro Power,2025-10-30,469.0,442.3,467.0,13538,6230101.8,84
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-02,480.0,461.0,472.0,29489,13991616.4,147
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-03,475.0,463.0,469.0,15642,7327256.4,84
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-04,473.9,460.0,465.0,12042,5595067.4,83
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-05,474.3,457.0,474.3,9156,4235706.6,70
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-06,470.1,462.0,463.4,7775,3612191.1,58
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-09,474.9,454.0,454.0,10419,4801877.2,90
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-10,465.0,450.0,454.0,18220,8269850.4,83
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-11,466.0,455.0,461.0,8883,4098433.8,86
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-12,499.0,463.2,485.5,61457,29569231.9,344
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-13,486.0,468.0,482.0,13654,6519002.5,130
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-16,482.0,468.0,475.0,19364,9178863.0,150
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-17,481.4,466.2,478.0,14052,6687379.5,117
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-18,491.0,475.0,481.9,20831,10054548.3,150
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-19,476.0,469.0,470.1,10133,4780123.0,96
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-20,484.5,467.2,477.0,34620,16434805.4,126
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-23,488.0,476.5,480.5,87320,42063128.5,254
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-24,496.7,481.1,492.9,69767,34177458.2,297
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-25,494.0,483.2,492.0,27814,13557973.9,185
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-26,501.0,483.0,486.0,30560,14946214.6,180
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-27,489.9,482.0,487.0,26019,12620707.6,158
USHEC,Upper solu Electric company Limited,Hydro Power,2025-11-30,490.0,476.0,486.5,37342,18011056.3,224
USHEC,Upper solu Electric company Limited,Hydro Power,2025-12-01,481.0,474.1,480.0,22639,10811555.3,141
USHEC,Upper solu Electric company Limited,Hydro Power,2025-12-02,482.0,471.2,478.5,15366,7334184.4,92
USHEC,Upper solu Electric company Limited,Hydro Power,2025-12-03,495.0,471.0,474.9,30822,14835194.4,176
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-03,810.0,785.3,810.0,14646,11725458.0,171
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-04,831.0,794.0,816.0,22566,18426246.9,197
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-05,815.0,785.0,798.9,16336,13026746.3,141
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-08,810.0,773.2,779.0,7560,5936403.5,82
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-09,810.0,778.0,794.0,12835,10152934.1,108
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-10,800.0,779.0,783.1,15925,12494237.0,72
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-11,810.0,769.2,808.0,12725,10144601.6,116
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-12,820.0,794.0,796.0,15565,12557952.5,144
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-16,810.0,782.3,788.9,10375,8218695.2,91
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-17,800.1,775.0,800.1,17757,14141547.6,111
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-18,865.0,803.8,865.0,95904,80960659.2,750
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-19,881.0,850.1,855.0,23214,20009017.4,216
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-22,860.0,833.3,854.9,19977,16903560.5,206
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-23,898.0,850.1,882.0,35140,30960477.1,328
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-24,899.0,858.0,865.0,27749,24381592.2,182
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-26,880.0,851.1,852.0,14353,12333965.5,150
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-29,861.0,816.0,816.0,23881,19903590.7,210
SIKLES,Sikles Hydropower Limited,Hydro Power,2024-12-31,832.0,792.0,806.0,19769,15925060.9,187
SIKLES,Sikles Hydropower Limited,Hydro Power,2025-01-01,820.0,800.3,812.0,7945,6417592.0,101
SIKLES,Sikles Hydropower Limited,Hydro Power,2025-01-02,830.0,803.1,824.9,9446,7773232.2,116
SIKLES,Sikles Hydropower Limited,Hydro Power,2025-01-05,870.0,826.0,870.0,22994,19376707.2,165
SIKLES,Sikles Hydropower Limited,Hydro Power,2025-01-06,897.5,867.0,896.0,68258,60300880.9,382
SIKLES,Sikles Hydropower Limited,Hydro Power,2025-01-07,913.9,885.1,908.0,46158,41689947.7,309
SIKLES,Sikles Hydropower Limited,Hydro Power,2025-01-08,912.9,894.3,895.2,19152,17282830.3,152
SIKLES,Sikles Hydropower Limited,Hydro Power,2025-01-09,901.8,871.0,879.9,34866,30625546.6,233
SIKLES,Sikles Hydropower Limited,Hydro Power,2025-01-12,880.0,849.8,863.0,16029,13821765.7,80
