Symbol,CompanyName,Sector,Date,High,Low,Close,Volume,Value_NPR,Trades
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-03-20,10.3,10.15,10.3,600,6133.0,4
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-03-23,10.2,10.15,10.15,35900,365901.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-03-24,10.25,10.0,10.17,35650,364232.5,11
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-03-25,10.17,10.03,10.17,50400,512550.0,4
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-03-26,10.29,9.99,10.29,10700,109635.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-03-27,10.25,10.11,10.25,8000,81782.0,11
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-03-30,10.4,10.11,10.24,77265,791642.6,24
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-01,10.42,10.1,10.24,1600,16354.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-02,10.44,10.2,10.3,16400,170024.0,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-03,10.65,10.25,10.25,24373,250482.47,15
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-07,10.42,10.1,10.42,8300,85929.0,9
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-08,10.35,10.26,10.33,10700,110217.0,7
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-09,10.33,10.16,10.21,206100,2105528.0,23
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-10,10.33,10.08,10.33,2160,22118.0,14
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-13,10.4,10.15,10.19,70020,718492.4,22
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-15,10.39,10.02,10.2,2000,20400.0,7
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-16,10.3,10.11,10.26,4800,49255.0,14
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-17,10.45,10.27,10.28,10800,111735.0,9
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-20,10.3,10.11,10.21,205127,2097455.25,25
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-21,10.41,10.2,10.35,124900,1296213.04,21
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-22,10.55,10.3,10.4,1817175,18748427.0,22
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-23,10.42,10.35,10.35,653930,6796852.0,31
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-24,10.5,10.37,10.5,158249,1660565.13,20
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-27,10.85,10.32,10.5,2382725,25199934.5,44
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-28,10.7,10.51,10.52,75338,791823.38,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-29,10.6,10.4,10.5,3600,37817.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-04-30,10.5,10.31,10.4,162200,1701956.0,20
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-04,10.43,10.23,10.34,7072,73155.48,11
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-05,10.36,10.32,10.36,5000,51648.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-06,10.43,10.16,10.35,21300,218412.4,16
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-07,10.47,10.27,10.47,3750,38871.5,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-08,10.5,10.33,10.45,2200,22994.0,7
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-11,10.55,10.34,10.48,7300,76126.0,18
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-13,10.42,10.21,10.34,93950,966980.0,23
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-14,10.54,10.37,10.37,19950,210122.0,13
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-15,10.4,10.39,10.4,950,9875.0,5
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-18,10.43,10.42,10.43,20450,213107.5,14
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-19,10.63,10.45,10.46,3450,36209.5,16
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-20,10.55,10.26,10.5,2450,25579.5,16
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-21,10.6,10.3,10.56,4200,44175.0,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-22,10.6,10.42,10.52,1900,20061.0,7
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-25,10.73,10.52,10.6,25300,268753.0,22
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-26,10.55,10.39,10.55,750,7851.5,7
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-27,10.7,10.58,10.62,12165,129510.25,12
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-05-28,10.65,10.61,10.64,70500,750161.0,12
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-02,10.75,10.55,10.7,6800,72374.0,17
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-03,10.6,10.51,10.6,6500,68884.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-04,10.9,10.64,10.65,48350,525334.8,16
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-05,10.66,10.44,10.53,6800,71630.0,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-08,10.58,10.55,10.57,5800,61300.91,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-09,10.77,10.57,10.77,12000,128986.0,13
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-10,10.71,10.6,10.71,700,7458.0,7
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-11,10.9,10.57,10.6,1900,20348.0,7
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-12,10.69,10.39,10.55,1300,13728.0,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-15,10.76,10.46,10.7,30880,331392.8,16
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-16,10.83,10.5,10.65,31200,332547.0,17
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-17,10.74,10.47,10.73,10800,115398.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-18,10.61,10.55,10.59,76200,807701.0,15
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-19,10.54,10.41,10.54,3400,35498.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-22,10.66,10.44,10.66,7510,79269.1,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-23,10.58,10.45,10.46,2100,22151.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-24,10.66,10.45,10.49,7800,83031.0,9
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-25,10.56,10.48,10.56,1700,17858.0,11
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-26,10.7,10.46,10.57,12050,128172.0,9
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-29,10.78,10.5,10.68,51670,555955.2,19
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-06-30,10.65,10.57,10.64,3000,31851.0,9
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-01,10.69,10.6,10.6,93000,990300.0,11
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-02,10.73,10.45,10.73,5025060,52840631.8,37
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-03,10.93,10.65,10.85,7700,83528.0,11
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-06,10.87,10.83,10.83,5156750,55955015.5,44
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-07,10.91,10.68,10.8,3300,35562.2,15
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-08,10.78,10.6,10.68,16300,174833.0,19
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-09,10.95,10.71,10.95,248800,2691844.0,24
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-10,11.1,10.96,10.97,232710,2557194.2,35
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-13,11.17,10.98,11.09,244725,2716599.75,42
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-14,11.1,10.96,10.96,143550,1589420.5,18
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-15,11.15,10.98,10.99,20700,227927.5,15
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-16,11.53,10.6,11.29,1242888,13731573.3,53
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-17,11.16,10.9,11.13,13000,144833.0,19
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-20,11.35,11.0,11.21,36600,414152.0,27
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-21,11.41,10.99,11.25,119800,1351398.0,37
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-22,11.69,11.23,11.55,281245,3237587.45,43
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-23,11.67,11.51,11.59,679540,7893506.25,39
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-24,11.63,11.54,11.56,92209,1066659.26,29
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-27,11.63,11.54,11.59,20600,238799.0,18
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-28,11.7,11.48,11.6,56910,659809.4,29
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-29,11.7,11.5,11.64,111440,1300121.4,49
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-30,11.93,11.53,11.7,246850,2918551.6,47
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-07-31,11.85,11.69,11.69,126065,1481946.3,35
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-03,11.68,11.39,11.39,599015,6834547.0,54
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-04,11.5,11.39,11.47,188775,2152268.75,31
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-05,11.69,11.42,11.5,469600,5386786.0,33
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-06,11.62,11.39,11.57,21127,243861.66,25
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-07,11.57,11.35,11.57,10700,122431.0,20
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-11,11.6,11.35,11.35,112500,1280466.0,34
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-12,11.56,11.35,11.54,161400,1839923.0,27
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-13,11.63,11.42,11.52,49600,573589.0,14
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-14,11.7,11.31,11.5,7200,82803.0,15
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-17,11.44,11.25,11.3,43880,497107.2,19
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-18,11.35,11.25,11.31,42100,476299.6,25
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-19,11.4,11.12,11.25,186957,2099229.44,50
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-20,11.47,11.13,11.38,198270,2236708.0,36
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-21,11.48,11.19,11.2,1600,17967.0,12
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-24,11.3,11.22,11.26,58755,660781.47,15
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-25,11.39,11.26,11.3,29350,331011.0,17
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-26,11.22,11.15,11.17,19500,218164.0,9
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-27,11.34,11.19,11.24,89310,1006383.25,34
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-28,11.45,11.25,11.38,76660,867527.6,44
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-08-31,10.23,9.86,10.03,115634,1158160.34,36
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-01,10.18,10.03,10.18,10400,105812.0,4
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-02,10.01,9.8,9.82,210700,2069539.08,24
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-03,10.14,9.85,10.02,40065,401529.0,16
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-04,10.1,10.0,10.1,7700,77020.0,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-07,10.11,10.01,10.1,50800,512627.0,14
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-08,10.09,9.9,10.0,95400,946503.0,20
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-18,10.0,10.0,10.0,0,0.0,0
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-21,10.0,9.83,9.93,100839,1005049.95,26
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-23,10.09,9.75,9.94,2050,20620.5,5
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-24,10.13,9.93,10.0,7640,76550.8,12
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-25,10.17,10.0,10.12,2300,23262.0,4
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-09-28,10.32,10.08,10.18,22560,228715.6,21
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-07,10.2,9.98,10.12,71975,723027.0,25
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-08,10.3,9.78,10.01,35600,356458.0,18
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-09,10.19,9.81,10.0,29300,293830.0,20
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-12,10.0,9.87,10.0,35400,353924.0,6
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-13,10.14,9.92,10.14,4100,41132.0,4
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-14,10.05,9.94,10.04,91250,913690.0,14
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-15,10.22,9.94,10.03,26360,266764.05,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-16,10.2,9.93,10.2,34400,349303.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-19,10.04,9.85,9.96,11300,112810.0,13
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-26,10.0,9.91,9.91,12000,119100.0,3
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-28,10.0,9.8,10.0,21981,219234.5,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-29,10.0,9.94,9.96,1300,12946.0,5
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-10-30,10.15,9.97,10.01,80700,818368.0,24
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-02,10.18,10.0,10.05,1600,16187.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-03,10.16,10.02,10.02,23100,232211.0,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-04,10.15,10.03,10.15,9700,97683.0,6
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-05,10.1,10.1,10.1,1300,13130.0,4
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-06,10.15,10.1,10.13,49780,504299.6,17
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-09,10.2,10.1,10.1,6500,65896.0,13
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-10,10.1,10.0,10.03,1100,11059.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-11,10.23,10.03,10.2,26130,266560.9,11
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-12,10.2,9.81,10.19,94628,940487.88,18
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-13,9.99,9.8,9.8,200,1979.0,2
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-16,10.09,9.9,9.92,2000,20035.0,5
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-17,10.11,9.92,10.11,6582,66450.02,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-18,10.08,9.93,10.08,2200,21945.0,6
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-19,10.08,9.98,10.0,1700,17032.0,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-20,10.15,10.0,10.03,10600,107486.0,7
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-23,10.15,10.0,10.15,4000,40397.0,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-24,10.15,10.03,10.14,4700,47296.0,9
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-25,10.05,10.04,10.05,3927,39431.08,6
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-26,10.1,10.05,10.1,3800,38245.0,15
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-27,10.25,10.05,10.1,2300,23237.0,13
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-11-30,10.2,10.1,10.2,18300,185685.0,10
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-12-01,10.27,10.08,10.1,1400,14303.0,6
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-12-02,10.24,10.1,10.12,1800,18326.0,8
NSIF2,NMB Capital Ltd.,Mutual Fund,2025-12-03,10.29,10.13,10.25,32127,329437.83,17
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-03,9.13,8.95,9.13,7280,66313.4,8
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-04,9.0,8.95,9.0,200,1795.0,2
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-05,9.22,8.87,9.09,9000,82433.0,9
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-08,9.26,8.98,9.15,4600,42130.0,7
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-09,9.15,9.15,9.15,1500,13725.0,2
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-10,9.0,8.84,8.84,400,3566.0,3
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-11,9.0,8.78,8.88,900,8012.0,8
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-12,9.0,8.73,8.96,1200,10735.0,8
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-16,8.96,8.9,8.96,1400,12486.0,8
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-17,9.07,8.79,9.06,2200,19776.0,9
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-18,9.1,8.88,8.9,1800,16079.0,12
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-19,8.76,8.73,8.76,200,1749.0,2
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-22,8.8,8.63,8.7,2010,17592.0,10
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-23,8.68,8.53,8.68,800,6906.0,7
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-24,8.87,8.65,8.87,2010,17652.0,8
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-26,9.05,8.87,8.87,2700,24100.0,12
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-29,8.87,8.66,8.87,2300,20227.0,9
NIBLGF,NIBL Growth Fund,Mutual Fund,2024-12-31,8.9,8.7,8.75,233900,2047439.0,14
NIBLGF,NIBL Growth Fund,Mutual Fund,2025-01-01,8.73,8.64,8.64,235814,2037982.96,8
NIBLGF,NIBL Growth Fund,Mutual Fund,2025-01-02,8.81,8.65,8.7,1000,8735.0,6
NIBLGF,NIBL Growth Fund,Mutual Fund,2025-01-05,8.88,8.54,8.56,6960,60565.7,15
NIBLGF,NIBL Growth Fund,Mutual Fund,2025-01-06,8.7,8.54,8.6,1003600,8651983.0,44
NIBLGF,NIBL Growth Fund,Mutual Fund,2025-01-07,8.88,8.47,8.88,12100,105362.0,9
NIBLGF,NIBL Growth Fund,Mutual Fund,2025-01-08,8.88,8.7,8.8,558900,4918163.0,16
NIBLGF,NIBL Growth Fund,Mutual Fund,2025-01-09,8.8,8.68,8.68,17400,152388.0,12
NIBLGF,NIBL Growth Fund,Mutual Fund,2025-01-12,8.55,8.51,8.55,830,7071.3,4
