Symbol,CompanyName,Sector,Date,High,Low,Close,Volume,Value_NPR,Trades
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-04,297.0,270.0,297.0,160,45910.0,16
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-05,326.7,293.3,326.7,80,25028.0,8
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-06,359.3,326.6,359.3,120,42142.0,12
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-07,395.2,359.0,395.2,150,57835.0,15
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-08,434.7,399.7,434.7,190,81302.0,19
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-11,478.1,443.3,478.1,220,104326.0,22
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-13,525.9,477.5,525.9,300,156320.0,30
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-14,578.4,525.8,578.4,390,223490.0,39
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-15,636.2,578.3,636.2,460,290351.0,46
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-18,699.8,647.9,699.8,460,320098.0,46
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-19,769.7,713.7,769.7,350,268019.0,35
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-20,846.6,769.6,846.6,420,352515.0,42
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-21,931.2,831.5,931.2,590,544985.0,59
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-22,1024.3,931.1,1024.3,1250,1277609.0,125
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-25,1126.7,1044.7,1126.7,1140,1282425.0,114
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-26,1239.3,1149.2,1239.3,950,1175125.0,95
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-27,1363.2,1264.0,1363.2,1180,1606140.0,118
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-05-28,1499.5,1390.4,1499.5,4169,6248740.5,207
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-02,1649.4,1529.4,1649.4,4370,7192933.0,437
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-03,1814.3,1649.4,1813.43,160034,283395122.2,15096
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-04,1994.7,1750.0,1994.7,55110,105383988.6,5509
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-05,2167.2,1796.0,1809.24,91850,176017126.7,8805
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-08,1790.0,1628.4,1628.4,67440,112446763.0,6735
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-09,1675.0,1533.0,1658.57,57950,91336467.0,5795
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-10,1650.0,1580.0,1590.58,45590,73205243.8,2119
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-11,1600.0,1530.2,1537.76,45848,71128830.1,2136
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-12,1532.0,1493.0,1497.54,38860,58566262.0,1820
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-15,1545.0,1460.0,1503.04,35948,53962717.0,1832
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-16,1527.0,1470.0,1472.69,25232,37387667.8,1062
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-17,1501.0,1436.0,1438.7,23609,34514780.9,1067
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-18,1451.4,1399.5,1405.88,26955,38133418.2,1289
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-19,1402.0,1325.0,1337.12,40713,55710899.3,1705
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-22,1328.0,1266.0,1273.69,31556,40679569.3,1621
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-23,1299.0,1249.0,1278.97,18172,23162029.1,840
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-24,1404.0,1280.2,1381.47,28909,39214725.8,1057
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-25,1480.0,1383.0,1442.07,31551,45772834.7,1125
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-26,1445.0,1341.0,1354.71,21242,29453393.3,788
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-29,1354.0,1314.0,1330.3,16246,21618092.0,630
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-06-30,1404.9,1325.0,1359.26,17727,24204799.9,676
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-01,1390.0,1355.2,1372.7,12998,17870448.4,463
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-02,1387.8,1346.1,1350.92,17532,23922765.7,538
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-03,1390.0,1351.0,1363.98,20498,28171046.2,610
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-06,1373.0,1351.0,1356.24,13616,18528719.4,556
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-07,1393.9,1340.0,1350.97,15380,21046328.9,571
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-08,1367.0,1340.2,1356.24,9492,12844547.2,382
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-09,1367.0,1350.4,1355.33,14632,19838310.7,436
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-10,1389.9,1356.0,1379.73,23836,32750430.5,691
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-13,1434.0,1380.0,1388.3,21545,30223346.2,715
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-14,1409.9,1370.3,1375.69,10017,13802731.5,297
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-15,1458.0,1365.2,1450.45,31191,44145971.5,880
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-16,1539.0,1430.0,1517.76,48599,73656675.5,1191
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-17,1551.0,1518.0,1520.14,21520,33044155.0,656
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-20,1548.8,1490.0,1492.46,28372,42972378.2,854
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-21,1509.0,1458.1,1465.32,25426,37527803.2,706
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-22,1522.8,1468.0,1509.26,26600,40024839.6,891
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-23,1525.0,1481.0,1522.08,51956,78013771.5,784
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-24,1586.0,1510.0,1561.37,35424,55341289.2,1019
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-27,1590.0,1520.0,1521.39,27178,42207622.5,752
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-28,1549.9,1500.0,1505.14,25051,37868135.7,720
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-29,1560.0,1509.2,1518.25,16886,25914478.8,643
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-30,1539.1,1470.0,1474.09,17265,25793398.0,575
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-07-31,1477.9,1445.1,1451.59,20598,29971814.0,600
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-08-03,1510.0,1416.0,1420.93,14992,21576687.8,705
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-08-04,1430.0,1390.1,1405.37,18346,25810542.6,657
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-08-05,1428.0,1370.0,1373.19,11218,15576521.3,552
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-08-06,1405.0,1353.0,1386.56,8596,11926165.0,407
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-08-07,1420.0,1386.1,1414.48,8446,11901094.2,439
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-08-11,1442.0,1390.0,1396.51,8162,11472145.0,397
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-08-12,1424.0,1371.0,1375.61,6248,8626221.5,296
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-08-13,1394.0,1370.0,1371.64,6410,8821405.3,265
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,2025-08-14,1389.0,1354.1,1358.84,7444,10163945.6,297
