Symbol,CompanyName,Sector,Date,High,Low,Close,Volume,Value_NPR,Trades
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-03,985.0,985.0,985.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-04,985.0,985.0,985.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-05,985.0,985.0,985.0,30,29550.0,1
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-08,985.0,985.0,985.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-09,985.0,985.0,985.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-10,985.0,985.0,985.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-11,1004.1,1004.1,1004.1,25,25102.5,1
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-12,1004.1,1004.1,1004.1,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-16,1004.1,1004.1,1004.1,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-17,1004.0,1004.0,1004.0,25,25100.0,1
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-18,1004.0,1004.0,1004.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-19,1004.0,1004.0,1004.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-22,1005.0,1005.0,1005.0,25,25125.0,1
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-23,1005.0,1005.0,1005.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-24,1005.0,1005.0,1005.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-26,1005.0,1005.0,1005.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-29,1005.0,1005.0,1005.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2024-12-31,1005.0,1005.0,1005.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-01,1025.0,1025.0,1025.0,25,25625.0,1
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-02,1025.0,1025.0,1025.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-05,1010.0,1010.0,1010.0,10,10100.0,1
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-06,1009.0,1009.0,1009.0,25,25225.0,1
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-07,1009.0,1009.0,1009.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-08,1009.0,1009.0,1009.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-09,1009.0,1009.0,1009.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-12,1000.0,1000.0,1000.0,50,50000.0,1
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-13,1000.0,1000.0,1000.0,0,0.0,0
NIFRAUR85/86,Nepal Infrastructure Bank Limited,Investment,2025-01-15,1000.0,1000.0,1000.0,0,0.0,0
