Date,High,Low,Close,Volume,Value_NPR,Trades
2024-12-03,1144.0,1144.0,1144.0,0,0.0,0
2024-12-04,1144.0,1144.0,1144.0,0,0.0,0
2024-12-05,1144.0,1144.0,1144.0,0,0.0,0
2024-12-08,1144.0,1144.0,1144.0,0,0.0,0
2024-12-09,1124.0,1124.0,1124.0,100,112400.0,1
2024-12-10,1150.0,1130.0,1131.0,165,188440.0,4
2024-12-11,1135.0,1135.0,1135.0,25,28375.0,1
2024-12-12,1125.1,1122.0,1125.0,50,56176.0,3
2024-12-16,1125.0,1125.0,1125.0,0,0.0,0
2024-12-17,1130.0,1130.0,1130.0,200,226000.0,1
2024-12-18,1143.0,1143.0,1143.0,25,28575.0,1
2024-12-19,1143.0,1143.0,1143.0,0,0.0,0
2024-12-22,1143.0,1143.0,1143.0,0,0.0,0
2024-12-23,1200.0,1143.0,1200.0,1071,1283515.3,6
2024-12-24,1200.0,1200.0,1200.0,0,0.0,0
2024-12-26,1176.0,1176.0,1176.0,25,29400.0,1
2024-12-29,1153.0,1153.0,1153.0,25,28825.0,1
2024-12-31,1154.0,1154.0,1154.0,25,28850.0,1
2025-01-01,1154.0,1154.0,1154.0,0,0.0,0
2025-01-02,1177.0,1170.0,1177.0,180,210972.5,5
2025-01-05,1205.0,1177.0,1181.0,129,154827.0,3
2025-01-06,1181.0,1181.0,1181.0,0,0.0,0
2025-01-07,1181.0,1181.0,1181.0,0,0.0,0
2025-01-08,1181.0,1181.0,1181.0,0,0.0,0
2025-01-09,1159.0,1159.0,1159.0,984,1140456.0,1
2025-01-12,1159.0,1159.0,1159.0,0,0.0,0
2025-01-13,1251.0,1125.0,1125.0,6196,7315384.9,13
2025-01-15,1124.5,1102.5,1124.5,230,254234.7,5
2025-01-16,1124.5,1124.5,1124.5,0,0.0,0
2025-01-19,1155.0,1124.5,1155.0,615,710284.5,4
2025-01-20,1155.0,1155.0,1155.0,0,0.0,0
2025-01-21,1155.0,1155.0,1155.0,0,0.0,0
2025-01-22,1155.0,1155.0,1155.0,0,0.0,0
2025-01-23,1155.0,1155.0,1155.0,0,0.0,0
2025-01-26,1134.0,1134.0,1134.0,25,28350.0,1
2025-01-27,1125.0,1125.0,1125.0,25,28125.0,1
2025-01-28,1125.0,1125.0,1125.0,0,0.0,0
