Date,High,Low,Close,Volume,Value_NPR,Trades
2024-12-03,885.9,858.0,870.0,3197,2789896.9,79
2024-12-04,880.0,854.0,874.9,3174,2764588.0,62
2024-12-05,876.0,855.0,867.0,5031,4328442.9,96
2024-12-08,867.0,850.0,851.0,4627,3948501.6,93
2024-12-09,862.0,845.0,850.0,2677,2272282.7,54
2024-12-10,854.9,835.0,850.0,3996,3371136.7,86
2024-12-11,852.0,834.3,852.0,6425,5403367.1,69
2024-12-12,867.9,835.0,842.0,3029,2557056.2,70
2024-12-16,842.0,827.0,830.0,5279,4394053.8,77
2024-12-17,826.0,814.3,818.0,3732,3065698.7,68
2024-12-18,825.0,802.5,805.0,4398,3558138.5,91
2024-12-19,810.0,800.0,800.0,1451,1166419.3,43
2024-12-22,805.0,795.0,801.0,1031,825504.0,42
2024-12-23,809.0,796.0,802.9,1430,1145177.9,51
2024-12-24,820.0,803.0,811.0,2871,2332080.4,67
2024-12-26,812.0,800.0,811.0,3836,3084196.0,70
2024-12-29,849.9,790.0,816.5,6668,5483106.0,138
2024-12-31,805.0,789.0,803.0,4829,3846709.0,106
2025-01-01,817.5,803.0,804.0,2274,1834487.7,50
2025-01-02,810.0,785.0,791.3,5036,3997577.1,111
2025-01-05,800.0,787.0,790.0,2420,1916833.6,66
2025-01-06,805.0,785.0,790.0,7629,6040997.7,124
2025-01-07,805.0,781.1,793.0,2295,1822953.7,94
2025-01-08,822.0,800.0,810.0,6122,4957812.5,137
2025-01-09,823.0,801.0,802.3,4683,3810507.0,103
2025-01-12,810.0,791.0,808.0,2950,2367990.9,58
2025-01-13,824.0,795.0,804.0,3701,2970040.6,69
2025-01-15,810.0,794.4,802.9,2009,1609507.7,54
2025-01-16,800.0,791.0,793.0,3555,2827603.2,74
2025-01-19,858.0,785.0,797.7,3365,2698770.3,91
2025-01-20,840.0,806.1,818.2,5522,4507778.7,160
2025-01-21,834.0,810.2,832.0,4565,3757191.8,102
2025-01-22,859.0,816.0,840.0,7489,6268233.6,127
2025-01-23,870.0,823.2,844.9,6372,5334633.8,132
2025-01-26,891.9,835.0,879.0,22841,19821534.7,340
2025-01-27,940.0,862.0,940.0,41942,38663409.2,535
2025-01-28,951.8,927.0,936.0,20158,18919964.6,286
2025-02-02,985.0,917.6,975.0,39363,37716030.6,463
2025-02-03,990.0,935.0,949.0,22879,21850122.5,226
2025-02-04,967.0,920.0,920.0,12819,12017897.6,157
2025-02-05,927.0,909.0,918.9,19543,17872697.5,222
2025-02-06,930.0,891.8,892.0,14310,12894091.1,176
2025-02-09,941.0,882.1,913.8,10531,9568008.0,212
2025-02-10,945.0,890.1,901.0,3795,3458247.6,127
2025-02-11,917.0,885.0,885.0,3759,3361395.1,78
2025-02-12,936.0,882.1,886.2,5488,4911519.1,105
2025-02-13,921.0,882.0,891.3,4436,3967590.6,101
2025-02-16,942.4,877.0,915.0,7418,6737269.5,164
